iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact
ARE,United Arab Emirates,EMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
ARE,United Arab Emirates,EMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13
ARE,United Arab Emirates,EMRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>=M6
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,Y15-Y16
ARE,United Arab Emirates,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
ARE,United Arab Emirates,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M6
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M18
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),5.0,,General/routine,NATIONAL,Y5-Y6
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M6
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2
ARE,United Arab Emirates,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y15-Y16
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARE,United Arab Emirates,EMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M12
ARE,United Arab Emirates,EMRO,2023,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y5-Y6
ARE,United Arab Emirates,EMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,
ARE,United Arab Emirates,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50
ARE,United Arab Emirates,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M6
ARG,Argentina,AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6
ARG,Argentina,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18
ARG,Argentina,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
ARG,Argentina,AMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,NATIONAL,M12
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,NATIONAL,+M1
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,ADULTS,Adults,NATIONAL,+M6
ARG,Argentina,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
ARG,Argentina,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2
ARG,Argentina,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11
ARG,Argentina,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARG,Argentina,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-M24
ARG,Argentina,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),5.0,,General/routine,NATIONAL,Y5
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,M3
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,,General/routine,NATIONAL,M5
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,3.0,,General/routine,NATIONAL,M15
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,4.0,,General/routine,NATIONAL,Y11
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,Y1
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y5
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M12
ARG,Argentina,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>Y65
ARG,Argentina,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D7
ARG,Argentina,AMRO,2023,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+D21
ARG,Argentina,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2
ARG,Argentina,AMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4
ARG,Argentina,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,
ARG,Argentina,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ARG,Argentina,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6-M12
ARG,Argentina,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11
ARG,Argentina,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,HW,Health workers,NATIONAL,1st contact
ARG,Argentina,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2.0,HW,Health workers,NATIONAL,+Y5
ARG,Argentina,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,1st contact
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M15
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,Y5
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,1.0,HW,Health workers,NATIONAL,1st contact
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,2.0,HW,Health workers,NATIONAL,+M1
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ARG,Argentina,AMRO,2023,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARG,Argentina,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,,General/routine,SUBNATIONAL,M18
ARG,Argentina,AMRO,2023,YF,YF (Yellow fever) vaccine,2.0,,General/routine,SUBNATIONAL,Y11
ARG,Argentina,AMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st Contact
ARM,Armenia,EURO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B
ARM,Armenia,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,W6
ARM,Armenia,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,W12
ARM,Armenia,EURO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,W18
ARM,Armenia,EURO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
ARM,Armenia,EURO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6
ARM,Armenia,EURO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,,General/routine,NATIONAL,Y15-Y16
ARM,Armenia,EURO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,,General/routine,NATIONAL,+M6
ARM,Armenia,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ARM,Armenia,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ARM,Armenia,EURO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
ARM,Armenia,EURO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
ARM,Armenia,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y14
ARM,Armenia,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6
ARM,Armenia,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2
ARM,Armenia,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
ARM,Armenia,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y15-Y45
ARM,Armenia,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65
ARM,Armenia,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
ARM,Armenia,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
ARM,Armenia,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y2
ARM,Armenia,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,Y3-Y5
ARM,Armenia,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,Y15-Y16
ARM,Armenia,EURO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y4-Y6
ARM,Armenia,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",3.0,,General/routine,NATIONAL,Y15-Y16
ARM,Armenia,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,Y1
ARM,Armenia,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6
ARM,Armenia,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W12
ARM,Armenia,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W18
ARM,Armenia,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,,General/routine,NATIONAL,Y15-Y16
ARM,Armenia,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ARM,Armenia,EURO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,W6
ARM,Armenia,EURO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,W16
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y26-Y30
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y36-Y40
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,Y46-Y50
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,Y56-Y60
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,Y66-Y70
ARM,Armenia,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,ADULTS,Adults,NATIONAL,Y76-Y80
ARM,Armenia,EURO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y15-Y16
ARM,Armenia,EURO,2023,TULAREMIA,Tularemia vaccine,1.0,,General/routine,NATIONAL,Y17
ARM,Armenia,EURO,2023,TULAREMIA,Tularemia vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y7
ATG,Antigua and Barbuda,AMRO,2023,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y5
ATG,Antigua and Barbuda,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18
ATG,Antigua and Barbuda,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2
ATG,Antigua and Barbuda,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4
ATG,Antigua and Barbuda,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1
ATG,Antigua and Barbuda,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6
ATG,Antigua and Barbuda,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B
ATG,Antigua and Barbuda,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y13
ATG,Antigua and Barbuda,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6
ATG,Antigua and Barbuda,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,BOTH,HPV administered to females and males,NATIONAL,+Y1
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-M35
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>=Y3
ATG,Antigua and Barbuda,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,
ATG,Antigua and Barbuda,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2
ATG,Antigua and Barbuda,AMRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4
ATG,Antigua and Barbuda,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12
ATG,Antigua and Barbuda,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18
ATG,Antigua and Barbuda,AMRO,2023,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,M6
ATG,Antigua and Barbuda,AMRO,2023,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M18
ATG,Antigua and Barbuda,AMRO,2023,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,Y5
ATG,Antigua and Barbuda,AMRO,2023,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,Y15
ATG,Antigua and Barbuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2
ATG,Antigua and Barbuda,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4
